difficulty_rank,rank_within_missing_count,state_mask,state,missing_digits,missing_count,contains_digit_9,completion_probability_within_1,completion_probability_within_2,completion_probability_within_3,completion_probability_within_5,completion_probability_within_10,expected_remaining_draws,variance_remaining_draws,standard_deviation_remaining_draws,quantile_50_draws,quantile_90_draws,quantile_95_draws,quantile_99_draws
365,100,458,"{1,3,6,7,8}",1 3 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
366,101,242,"{1,4,5,6,7}",1 4 5 6 7,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
367,102,370,"{1,4,5,6,8}",1 4 5 6 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
368,103,434,"{1,4,5,7,8}",1 4 5 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
369,104,466,"{1,4,6,7,8}",1 4 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
370,105,482,"{1,5,6,7,8}",1 5 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
371,106,124,"{2,3,4,5,6}",2 3 4 5 6,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
372,107,188,"{2,3,4,5,7}",2 3 4 5 7,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
373,108,316,"{2,3,4,5,8}",2 3 4 5 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
374,109,220,"{2,3,4,6,7}",2 3 4 6 7,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
375,110,348,"{2,3,4,6,8}",2 3 4 6 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
376,111,412,"{2,3,4,7,8}",2 3 4 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
377,112,236,"{2,3,5,6,7}",2 3 5 6 7,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
378,113,364,"{2,3,5,6,8}",2 3 5 6 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
379,114,428,"{2,3,5,7,8}",2 3 5 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
380,115,460,"{2,3,6,7,8}",2 3 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
381,116,244,"{2,4,5,6,7}",2 4 5 6 7,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
382,117,372,"{2,4,5,6,8}",2 4 5 6 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
383,118,436,"{2,4,5,7,8}",2 4 5 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
384,119,468,"{2,4,6,7,8}",2 4 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
385,120,484,"{2,5,6,7,8}",2 5 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
386,121,248,"{3,4,5,6,7}",3 4 5 6 7,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
387,122,376,"{3,4,5,6,8}",3 4 5 6 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
388,123,440,"{3,4,5,7,8}",3 4 5 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
389,124,472,"{3,4,6,7,8}",3 4 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
390,125,488,"{3,5,6,7,8}",3 5 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
391,126,496,"{4,5,6,7,8}",4 5 6 7 8,5,no,0.099661591633334809,0.56509187641319769,0.84516439157772816,0.9836987327562472,0.99994653027241209,2.5648061074587623,1.1239525511513735,1.0601662846701803,2,4,5,6
392,85,515,"{0,1,9}",0 1 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
393,86,517,"{0,2,9}",0 2 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
394,87,521,"{0,3,9}",0 3 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
395,88,529,"{0,4,9}",0 4 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
396,89,545,"{0,5,9}",0 5 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
397,90,577,"{0,6,9}",0 6 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
398,91,641,"{0,7,9}",0 7 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
399,92,769,"{0,8,9}",0 8 9,3,yes,0.19323313871803277,0.559441105624505,0.78169281914636246,0.94475789124190479,0.99758074770186367,2.6914576097989964,2.444349868250864,1.563441674080253,2,5,6,8
400,93,518,"{1,2,9}",1 2 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
401,94,522,"{1,3,9}",1 3 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
402,95,530,"{1,4,9}",1 4 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
403,96,546,"{1,5,9}",1 5 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
404,97,578,"{1,6,9}",1 6 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
405,98,642,"{1,7,9}",1 7 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
406,99,770,"{1,8,9}",1 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
407,100,524,"{2,3,9}",2 3 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
408,101,532,"{2,4,9}",2 4 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
409,102,548,"{2,5,9}",2 5 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
410,103,580,"{2,6,9}",2 6 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
411,104,644,"{2,7,9}",2 7 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
412,105,772,"{2,8,9}",2 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
413,106,536,"{3,4,9}",3 4 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
414,107,552,"{3,5,9}",3 5 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
415,108,584,"{3,6,9}",3 6 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
416,109,648,"{3,7,9}",3 7 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
417,110,776,"{3,8,9}",3 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
418,111,560,"{4,5,9}",4 5 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
419,112,592,"{4,6,9}",4 6 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
420,113,656,"{4,7,9}",4 7 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
421,114,784,"{4,8,9}",4 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
422,115,608,"{5,6,9}",5 6 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
423,116,672,"{5,7,9}",5 7 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
424,117,800,"{5,8,9}",5 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
425,118,704,"{6,7,9}",6 7 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
426,119,832,"{6,8,9}",6 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
427,120,896,"{7,8,9}",7 8 9,3,yes,0.18410704815379403,0.55528676290258794,0.78058472495299114,0.94470544115025445,0.99758073395490099,2.7061619997378812,2.4238939806271134,1.5568859883199904,2,5,6,8
428,1,63,"{0,1,2,3,4,5}",0 1 2 3 4 5,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
429,2,95,"{0,1,2,3,4,6}",0 1 2 3 4 6,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
430,3,159,"{0,1,2,3,4,7}",0 1 2 3 4 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
431,4,287,"{0,1,2,3,4,8}",0 1 2 3 4 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
432,5,111,"{0,1,2,3,5,6}",0 1 2 3 5 6,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
433,6,175,"{0,1,2,3,5,7}",0 1 2 3 5 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
434,7,303,"{0,1,2,3,5,8}",0 1 2 3 5 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
435,8,207,"{0,1,2,3,6,7}",0 1 2 3 6 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
436,9,335,"{0,1,2,3,6,8}",0 1 2 3 6 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
437,10,399,"{0,1,2,3,7,8}",0 1 2 3 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
438,11,119,"{0,1,2,4,5,6}",0 1 2 4 5 6,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
439,12,183,"{0,1,2,4,5,7}",0 1 2 4 5 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
440,13,311,"{0,1,2,4,5,8}",0 1 2 4 5 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
441,14,215,"{0,1,2,4,6,7}",0 1 2 4 6 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
442,15,343,"{0,1,2,4,6,8}",0 1 2 4 6 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
443,16,407,"{0,1,2,4,7,8}",0 1 2 4 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
444,17,231,"{0,1,2,5,6,7}",0 1 2 5 6 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
445,18,359,"{0,1,2,5,6,8}",0 1 2 5 6 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
446,19,423,"{0,1,2,5,7,8}",0 1 2 5 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
447,20,455,"{0,1,2,6,7,8}",0 1 2 6 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
448,21,123,"{0,1,3,4,5,6}",0 1 3 4 5 6,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
449,22,187,"{0,1,3,4,5,7}",0 1 3 4 5 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
450,23,315,"{0,1,3,4,5,8}",0 1 3 4 5 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
451,24,219,"{0,1,3,4,6,7}",0 1 3 4 6 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
452,25,347,"{0,1,3,4,6,8}",0 1 3 4 6 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
453,26,411,"{0,1,3,4,7,8}",0 1 3 4 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
454,27,235,"{0,1,3,5,6,7}",0 1 3 5 6 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
455,28,363,"{0,1,3,5,6,8}",0 1 3 5 6 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
456,29,427,"{0,1,3,5,7,8}",0 1 3 5 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
457,30,459,"{0,1,3,6,7,8}",0 1 3 6 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
458,31,243,"{0,1,4,5,6,7}",0 1 4 5 6 7,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
459,32,371,"{0,1,4,5,6,8}",0 1 4 5 6 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
460,33,435,"{0,1,4,5,7,8}",0 1 4 5 7 8,6,no,0.052998425366265485,0.49786938136730374,0.81610923564123872,0.98045333662842504,0.99993583640069006,2.7225053744100993,1.1164782943488971,1.0566353648959972,3,4,5,6
